open_time,actual_return,actual_loss,MS_GARCH_mu,MS_GARCH_sigma,MS_GARCH_p_high,MS_GARCH_VaR_95,MS_GARCH_CVaR_95,MS_GARCH_VaR_99,MS_GARCH_CVaR_99,SV_mu,SV_sigma,SV_VaR_95,SV_CVaR_95,SV_VaR_99,SV_CVaR_99
2024-01-23 00:00:00+00:00,0.008294955472882228,-0.008294955472882228,0.003283344286470741,0.03547137287474647,0.4146757718867536,0.044154425794570934,0.07036959139216475,0.08089426570362188,0.12044494971814715,0.003283344286470741,0.028974566698072423,0.04021552450716997,0.07726217689411183,0.09352740535144911,0.13173415061863794
2024-01-24 00:00:00+00:00,0.004683034141144241,-0.004683034141144241,-0.0016801208956292184,0.03511387964455796,0.5360430048092614,0.04632715263619595,0.073065438527363,0.08493540905275186,0.12804931947804488,-0.0016801208956292184,0.027062162949043334,0.038675914372317786,0.059346634099346936,0.0660575441315673,0.0982530024114325
2024-01-25 00:00:00+00:00,-0.003092975166303934,0.003092975166303934,0.0009082970486748814,0.03468408471261879,0.6432705301222577,0.04144973189504805,0.07035112866192686,0.08293288223629264,0.12567275461800617,0.0009082970486748814,0.025433410692532667,0.037791683594190675,0.06112006085088183,0.07290121427423055,0.10040557686305937
2024-01-26 00:00:00+00:00,0.04555239092628425,-0.04555239092628425,0.0014795487461168751,0.034192596869938766,0.7495050604363197,0.03797716032606994,0.06631547122993968,0.07536277353929487,0.12741320856884364,0.0014795487461168751,0.023786651604111853,0.03158127448256453,0.04812335267314562,0.05898966791784988,0.07515547210371012
2024-01-27 00:00:00+00:00,0.00707902280697713,-0.00707902280697713,-0.0013646727096281658,0.035025823192019453,0.5455527098251506,0.046491058711544145,0.0736791424668374,0.08753078611139947,0.12577334628972348,-0.0013646727096281658,0.027378127368215592,0.040326604801883985,0.06481355963053113,0.0746992286330528,0.1074109098050979
2024-01-28 00:00:00+00:00,-0.002128775638974226,0.002128775638974226,0.002661985840697357,0.034583795182327945,0.634149471022721,0.03960176086430073,0.0709394893393518,0.07670924719404097,0.14509414427438488,0.002661985840697357,0.026075894589527096,0.03631090273397898,0.055304346332697235,0.05739683147054576,0.09312540974434422
2024-01-29 00:00:00+00:00,0.029806119942710457,-0.029806119942710457,0.0016170014755387022,0.03410115704943389,0.738460940197476,0.03808562756619821,0.06736963938474216,0.07834656974075618,0.12935674642094647,0.0016170014755387022,0.024579270891646077,0.03524974689261004,0.059271342219005645,0.06996763549579653,0.1041487199532229
2024-01-30 00:00:00+00:00,-0.008385579459892248,0.008385579459892248,-0.0006251072421962485,0.034015456631429346,0.6135867144894555,0.04216060116043533,0.07042228837872191,0.08103837146863493,0.1280943530822365,-0.0006251072421962485,0.02662683466150541,0.043127962437920934,0.06711442410558977,0.08046013582307651,0.0995565730970904
2024-01-31 00:00:00+00:00,-0.008444749797383772,0.008444749797383772,0.002700226880170943,0.033559231064266,0.7008508765682856,0.036153371925420924,0.06299454732052105,0.0750111626723253,0.11767336382215164,0.002700226880170943,0.025503122107117256,0.030391958133700714,0.054337743524713315,0.07059579007053143,0.10383546762216138
2024-02-01 00:00:00+00:00,0.011742435619609937,-0.011742435619609937,0.0011581390376961573,0.03310178563235559,0.7442972757953544,0.03751781399748785,0.06612702287161114,0.07732195999500165,0.12829385255693002,0.0011581390376961573,0.024771274035799897,0.035775765113911326,0.05488599292156224,0.06564336486548525,0.08454763793753618
2024-02-02 00:00:00+00:00,0.0027134001651212595,-0.0027134001651212595,-6.56755256531721e-05,0.0326436695397986,0.786212353760439,0.0370384229595313,0.06363012969473344,0.07361051698359172,0.12022350592421173,-6.56755256531721e-05,0.0242263215440739,0.03213666409739216,0.05643322461499787,0.07404469627463266,0.09278274656146238
2024-02-03 00:00:00+00:00,-0.004382505832045197,0.004382505832045197,0.0013483501147089475,0.032110179805487915,0.861138938430236,0.03355134618174122,0.05971020530742965,0.07111536567405995,0.11403765208951597,0.0013483501147089475,0.0226932076401664,0.02983654072690337,0.05098842034570814,0.05805703810772849,0.0965245997054989
2024-02-04 00:00:00+00:00,-0.010005694851545816,0.010005694851545816,0.0013939141389226572,0.03158792042259631,0.9029854159833776,0.03256202005288825,0.062032866501211724,0.07037266767534885,0.13021113409376764,0.0013939141389226572,0.021512529433470755,0.033648287133340456,0.05519809059133822,0.06781762846843216,0.1052041190180554
2024-02-05 00:00:00+00:00,0.002950351987088814,-0.002950351987088814,0.0012670063762244188,0.031191392302724733,0.9114672950297895,0.03172799602301634,0.059155393815214966,0.06912790075994611,0.11868139562231042,0.0012670063762244188,0.02138073562668924,0.026697082858751973,0.054702673335191604,0.0593701740915753,0.12911531539776794
2024-02-06 00:00:00+00:00,0.009095988310426472,-0.009095988310426472,0.0003576835751732564,0.03066520211495452,0.941791427677409,0.03131463703138353,0.056450672734081976,0.06599463171789506,0.10848381794591372,0.0003576835751732564,0.02005777776187811,0.028306958951173408,0.045425726767054996,0.055179190856574314,0.0724049490414645
2024-02-07 00:00:00+00:00,0.028605054685199374,-0.028605054685199374,0.0006340012213963867,0.030257316984028303,0.9496360969624142,0.029527753068360862,0.054340499186110364,0.0632215586749568,0.10646462733256952,0.0006340012213963867,0.019548007811801656,0.028364637095995827,0.049312900374423096,0.04930247682716485,0.10177643656351854
2024-02-08 00:00:00+00:00,0.02095275967005496,-0.02095275967005496,2.8214162194495937e-05,0.030782668815589224,0.8954879307273191,0.032742334485722335,0.05971529794329953,0.06948917981296762,0.11787095706761487,2.8214162194495937e-05,0.021738749425515024,0.03329177867878695,0.05174179420062435,0.05776979324018995,0.08966637724670212
2024-02-09 00:00:00+00:00,0.039912063594217916,-0.039912063594217916,0.0012865327853446836,0.03080226826790311,0.8480801829234617,0.03241082789132691,0.05609029384427378,0.06666313071171334,0.1040402223210305,0.0012865327853446836,0.02283687785888808,0.03237583214011548,0.05065373868207633,0.058963540030034026,0.08537536478389415
2024-02-10 00:00:00+00:00,0.013033381077871586,-0.013033381077871586,8.583987362312338e-05,0.03190791977449802,0.6814741674598012,0.03857109479626703,0.0661816517616725,0.07736925890058276,0.12713542133978975,8.583987362312338e-05,0.02585898721834536,0.03886965180174731,0.06067267762289834,0.07532560022984508,0.10868270410035388
2024-02-11 00:00:00+00:00,0.01142945972783506,-0.01142945972783506,0.002182891209533415,0.03156799884271405,0.7013835054775476,0.03590804691666914,0.06238657330911119,0.07124346020480526,0.11981376930929306,0.002182891209533415,0.025487273519083878,0.03635942366426784,0.06152034903207211,0.07452358215561669,0.10789783593619887
2024-02-12 00:00:00+00:00,0.03293568144658824,-0.03293568144658824,0.001144203860478441,0.031189146306160712,0.7585418439656413,0.03437173147221383,0.06053460164196098,0.07141515241905888,0.11585369588025732,0.001144203860478441,0.024707488313888127,0.03230210002868925,0.05293094324660488,0.06409231801290828,0.09576379187835862
2024-02-13 00:00:00+00:00,-0.004370351494182536,0.004370351494182536,-0.00013454621052343715,0.031626000150023974,0.5887138841976787,0.04040165371988103,0.0687062860571136,0.07851295744149257,0.12849181812377464,-0.00013454621052343715,0.02681300480721785,0.03757119258551868,0.05751691905399475,0.0635149580891449,0.09176646851734409
2024-02-14 00:00:00+00:00,0.041300218103198914,-0.041300218103198914,0.002698910295597604,0.031257374994479475,0.7058936939289799,0.03491085762255782,0.06039777673161231,0.07110017336334575,0.11031492714917178,0.002698910295597604,0.025360993928715585,0.032040559747276126,0.053370227975508146,0.07002193198705309,0.09115724741768542
2024-02-15 00:00:00+00:00,0.0016364577734705157,-0.0016364577734705157,-0.0011081336416761225,0.03205144839845362,0.4903714452262234,0.04379085279325619,0.08569257421877077,0.07992594149667093,0.2038537355431113,-0.0011081336416761225,0.02818991391048729,0.041768682678236344,0.07116071486944187,0.08642191319851181,0.11947912186200768
2024-02-16 00:00:00+00:00,0.004694246184426713,-0.004694246184426713,0.0026808918496287627,0.03172943740762538,0.6261171745907396,0.036579754111143475,0.062055156162935075,0.07493626595616691,0.10922640703680246,0.0026808918496287627,0.02659948155966282,0.03731269885782976,0.05744582106753294,0.06573426909540557,0.0944173579806887
2024-02-17 00:00:00+00:00,-0.009279917800631372,0.009279917800631372,0.0010134118773433612,0.03134437637105672,0.7457061875835815,0.03486522726648452,0.060930027541740074,0.07213710474172186,0.11641541842736476,0.0010134118773433612,0.025124921512843193,0.032120962792528955,0.05540366090092923,0.06772994711011719,0.08925787847506766
2024-02-18 00:00:00+00:00,0.009540032294676114,-0.009540032294676114,0.0015807475856151531,0.030982571984631148,0.785468734715986,0.03481185653744272,0.061789611924885184,0.0709935909094561,0.1241537088239059,0.0015807475856151531,0.024486215073788627,0.037693079335039945,0.06305583236535629,0.08096614502903622,0.10739203457705368
2024-02-19 00:00:00+00:00,-0.00698552773070659,0.00698552773070659,0.00010320061532729315,0.03059192233024095,0.8362584542051644,0.033183981941363884,0.061357339942090236,0.06567421879089488,0.12787035595950322,0.00010320061532729315,0.023554304249789028,0.03971927633814001,0.05913676333503719,0.0715759037626347,0.09818675106376634
2024-02-20 00:00:00+00:00,0.009306488030900633,-0.009306488030900633,0.0017064128679320878,0.03019180470818736,0.8792119818483836,0.030443305894497355,0.058627362582546284,0.06464805172554601,0.12439243354382806,0.0017064128679320878,0.02256711444204943,0.029853137887714785,0.05017361863874225,0.060571001156721704,0.095094572148856
2024-02-21 00:00:00+00:00,-0.007865510526459354,0.007865510526459354,0.00027299785448773174,0.029810458856757552,0.9076701784674507,0.031169969820234573,0.055565533056801925,0.0640448393508533,0.10801340850636859,0.00027299785448773174,0.021685135277436957,0.03328572273822091,0.0494339853725304,0.05563952822115938,0.07748394865684813
2024-02-22 00:00:00+00:00,-0.01087817419895304,0.01087817419895304,0.001740707418961756,0.029456864279678228,0.9259506480546562,0.029536908882494675,0.05640176265615707,0.06293206598543377,0.11678666295431611,0.001740707418961756,0.020905717878149387,0.02987904890264822,0.05519453005820449,0.07119291707206268,0.11041452566989382
2024-02-23 00:00:00+00:00,-0.010668655359765033,0.010668655359765033,0.0012122884382433623,0.029246086257565338,0.9231342585761779,0.02949562376235781,0.054766633551052435,0.06330869663797359,0.11133953347606272,0.0012122884382433623,0.02093367530415854,0.030668207531532092,0.05538690638256354,0.06438202450233058,0.10410727287030726
2024-02-24 00:00:00+00:00,0.016109250933854777,-0.016109250933854777,0.0009633616694432123,0.02902753520008448,0.9233526850248495,0.028787623495307304,0.05165667399344281,0.060402656941443714,0.10025243225679688,0.0009633616694432123,0.021009487715754973,0.029478110420532777,0.05131511279217973,0.06234580327390914,0.09738816458082322
2024-02-25 00:00:00+00:00,0.0031100616788884284,-0.0031100616788884284,-0.000323798572667354,0.028942839999558836,0.9083220257403364,0.030854754963342456,0.05688456211126788,0.06622307881771335,0.11561991446093346,-0.000323798572667354,0.021495282915503344,0.02974463045805297,0.04963589404629505,0.05442557424124266,0.09181254787340826
2024-02-26 00:00:00+00:00,0.051753212367562834,-0.051753212367562834,0.0015329998281983061,0.02857347779480319,0.9382703471756068,0.028069960455611914,0.05613611958239577,0.06278493271530883,0.1235404409102708,0.0015329998281983061,0.020438361178636184,0.025716388842691472,0.04377768184442823,0.048998453175568654,0.08431002283658864
2024-02-27 00:00:00+00:00,0.045937275755513214,-0.045937275755513214,-0.001312234733840593,0.03142582989549914,0.8334037384764406,0.03569934626929383,0.06413683257705548,0.07527642399401203,0.12858993100179864,-0.001312234733840593,0.02406472209920272,0.03750148179363373,0.051355814683612326,0.05690152038851236,0.0723691976774235
2024-02-28 00:00:00+00:00,0.09037342510456357,-0.09037342510456357,0.0010555283394783723,0.03306384170619139,0.652483175989614,0.03808974914345889,0.0632738060487552,0.07184338571451046,0.11698240495271472,0.0010555283394783723,0.027295207535708875,0.0394325728590796,0.06436252952621531,0.07521882289864835,0.10554180319641726
2024-02-29 00:00:00+00:00,-0.021060790861507746,0.021060790861507746,-0.0011436651173684948,0.039169186251110676,0.49612761074398554,0.052091107887756144,0.08080853593799607,0.09375745898663326,0.13828245368348374,-0.0011436651173684948,0.031290228572381354,0.047086488131305476,0.07771215520785608,0.09812475939849273,0.1294266360164545
2024-03-01 00:00:00+00:00,0.02035257099534111,-0.02035257099534111,0.00619867649768477,0.03847074055719065,0.47718381966417606,0.043735850452061534,0.07093505248299556,0.08378904254794649,0.12456676481167023,0.00619867649768477,0.03153001581388712,0.04073019574762687,0.07227277653725009,0.09247500227589694,0.12353739042773933
2024-03-02 00:00:00+00:00,-0.006442143609634661,0.006442143609634661,-0.0006569999795699875,0.03793316288107527,0.5139941814522235,0.04941024199725544,0.0805054484713185,0.0915755768706343,0.1480400615768869,-0.0006569999795699875,0.030910492166775116,0.05256825993007824,0.08195201521577943,0.08847884946326426,0.14191023727812502
2024-03-03 00:00:00+00:00,0.018012936948412033,-0.018012936948412033,0.001936892849026908,0.037549666194210206,0.6199091596497855,0.043199544936245955,0.07183733197370812,0.08367015441709497,0.1311549325391388,0.001936892849026908,0.029555272314614876,0.03935844088705614,0.06219015484651786,0.07362029888596539,0.10956635323864454
2024-03-04 00:00:00+00:00,0.07817243529189463,-0.07817243529189463,-7.974318262975069e-05,0.03695295086332457,0.6286582557135182,0.046092398841456945,0.07685077877294597,0.0876021511837754,0.14207526069519655,-7.974318262975069e-05,0.029170683538002905,0.04682396786146315,0.0733003044346412,0.09033873030590171,0.1304146964837007
2024-03-05 00:00:00+00:00,-0.06855316030923639,0.06855316030923639,-0.0020830968298710126,0.040394204179492424,0.4394478584685039,0.053623201313028425,0.08482858746224936,0.09670772977440352,0.14809065440629296,-0.0020830968298710126,0.033976081772645786,0.051447620540108326,0.08086739414800961,0.09557598495084857,0.1370832627332868
2024-03-06 00:00:00+00:00,0.03621451680304252,-0.03621451680304252,0.007950510968428581,0.04149613048041542,0.2657034388260888,0.048620486864072054,0.08113381315218306,0.09334116973293433,0.1486074572631952,0.007950510968428581,0.03829233197628207,0.04246975784459038,0.06918602182415817,0.08061574545255408,0.12006759899685818
2024-03-07 00:00:00+00:00,0.011273945248864211,-0.011273945248864211,-0.0035586404527874057,0.04075959639038971,0.21787304394023474,0.06151625666490157,0.09105213502197179,0.10347087592812938,0.14991227268760735,-0.0035586404527874057,0.03895792285142421,0.060273062889029644,0.10938102760517894,0.12086911741040053,0.21126037252091048
2024-03-08 00:00:00+00:00,0.019282486315176334,-0.019282486315176334,0.0015984808989711373,0.04021637131656495,0.252247406014563,0.05406282545167156,0.08527251790803857,0.09507621700838419,0.15041228549585164,0.0015984808989711373,0.0377707845458446,0.05140734544274789,0.09079082929049737,0.09594612396633038,0.17955284042100914
2024-03-09 00:00:00+00:00,0.0027716745979517753,-0.0027716745979517753,0.0008209682052819558,0.03962508690603205,0.2665900216318688,0.05461911201575733,0.08295414644392722,0.09796507257623624,0.13472618830304323,0.0008209682052819558,0.03668887603294185,0.05274605784253798,0.09613502764042212,0.11345652062644289,0.19203187545996475
2024-03-10 00:00:00+00:00,0.009362842188647231,-0.009362842188647231,0.0017261237975379029,0.03929985210783955,0.37858656035718563,0.050320214672003365,0.07879652655922538,0.09426288394748207,0.13473816727283952,0.0017261237975379029,0.03452364711253885,0.04516129304743749,0.07124984420365335,0.08175836997533212,0.13350067640997515
2024-03-11 00:00:00+00:00,0.044283373561153284,-0.044283373561153284,0.0007005933876282678,0.03887646258497,0.47898470465658155,0.04986626937577872,0.08079754150817453,0.09524020524498367,0.14249803558550184,0.0007005933876282678,0.03254889257198331,0.048811615235910794,0.07855103809393343,0.08799893510229687,0.13730935108204678
2024-03-12 00:00:00+00:00,-0.008724217811494954,0.008724217811494954,-0.0007878738399029689,0.03874426376193588,0.3043496905825593,0.05415447598193071,0.08149549846294465,0.0970352828107896,0.13106435833278454,-0.0007878738399029689,0.035638810472745204,0.05239875335521477,0.08304463917939403,0.09734986299300477,0.1371373409980651
2024-03-13 00:00:00+00:00,0.022424831790492365,-0.022424831790492365,0.0034400554865360285,0.03832614005828908,0.3977027152231379,0.04781370698369886,0.07683295340059612,0.09123744461634874,0.1340829203443165,0.0034400554865360285,0.0335479601207551,0.04489591250127006,0.08072391192149064,0.10389740864074601,0.15875311883278417
2024-03-14 00:00:00+00:00,-0.02330791194500903,0.02330791194500903,-0.0003242305086907885,0.03774141849622326,0.38889935482817584,0.050429612105545474,0.08033994447456103,0.0942897311546424,0.1380133298890034,-0.0003242305086907885,0.03327823069742803,0.046181732684419524,0.07968685630415275,0.09672736603655825,0.14541910790429385
2024-03-15 00:00:00+00:00,-0.02681836109117046,0.02681836109117046,0.0030077589666546046,0.03719240863359803,0.33891447977403727,0.0478951911048767,0.0756161648744392,0.08901120744899746,0.12604911982893593,0.0030077589666546046,0.033666415910973184,0.04380973658507953,0.0667875564629022,0.07387226335212818,0.10727919722738748
2024-03-16 00:00:00+00:00,-0.062322910279710986,0.062322910279710986,0.001348934840398785,0.03681071978408894,0.24270828427347374,0.05070037158722393,0.07737515103068361,0.09089404451213517,0.12670650126088578,0.001348934840398785,0.03502946859134626,0.04459528876377243,0.07785626591234739,0.09083253976000127,0.15437422941101728
2024-03-17 00:00:00+00:00,0.046275814432356635,-0.046275814432356635,0.0026797166769635256,0.038415388171700864,0.11988491362967592,0.053012645362232304,0.08140890607993007,0.09660543815724003,0.13287867244383234,0.0026797166769635256,0.03916297297412391,0.05641472029211843,0.09333419653142777,0.10918767557399248,0.16730630599964064
2024-03-18 00:00:00+00:00,-0.01152174525222046,0.01152174525222046,-0.004175800874204753,0.03862555009482951,0.0677334434054229,0.062188589313695336,0.0902470721629833,0.10557793535491042,0.1417824010321479,-0.004175800874204753,0.04127505146068252,0.07443910070830792,0.10908542054929433,0.12728088022441345,0.1641462254279804
2024-03-19 00:00:00+00:00,-0.08763155563733493,0.08763155563733493,0.003411804416600825,0.03809017471386933,0.10571866064072727,0.05334039408003218,0.0793333656405295,0.092151420416036,0.12873530015146162,0.003411804416600825,0.03868231431715917,0.05171467879373339,0.08186614114906236,0.09616206565174626,0.13761881869354925
2024-03-20 00:00:00+00:00,0.09103531158594273,-0.09103531158594273,0.005086638585707875,0.04204261341937252,0.05977883188583149,0.05795088936748205,0.08838571304997253,0.10371271454604544,0.1447693222307579,0.005086638585707875,0.04524655043919236,0.06563547626644496,0.10990137393202501,0.13648198029891326,0.1793730935701508
2024-03-21 00:00:00+00:00,-0.03508997737785613,0.03508997737785613,-0.0075479767388703595,0.04492594232801791,0.03601624020122642,0.07710275368010562,0.10998285736708414,0.1265341424642906,0.17162704521914612,-0.0075479767388703595,0.05120217954979144,0.08433492718255994,0.1457752712174492,0.16173189678430827,0.2844428791433885
2024-03-22 00:00:00+00:00,-0.026369007379098856,0.026369007379098856,0.0064116588037920206,0.044358021887798624,0.037469501064359007,0.060634482190422785,0.09084522527303783,0.10834883805932224,0.14545983136834958,0.0064116588037920206,0.04998236560647594,0.06507155272969893,0.1155157692225185,0.14487614707107896,0.19450681362747077
2024-03-23 00:00:00+00:00,0.003026453038660462,-0.003026453038660462,0.001276950135696777,0.04394269499282829,0.0340623757104399,0.06592391493900195,0.09734241845834787,0.11206983457007332,0.1553198664571231,0.001276950135696777,0.049716112971963565,0.06703423177560569,0.10727436056134025,0.13228670846215274,0.17286094251968961
2024-03-24 00:00:00+00:00,0.04909491976870599,-0.04909491976870599,-0.0006611888083929184,0.04319412867863925,0.06073228534140622,0.06578758551086239,0.09944596480744082,0.11449612587487244,0.16424248532159438,-0.0006611888083929184,0.04600532026649492,0.0713470267591997,0.12296402040980013,0.16348379486724715,0.21949393757799385
2024-03-25 00:00:00+00:00,0.038957731173826136,-0.038957731173826136,-0.0013695395020087446,0.0434585682036415,0.037798938955177296,0.06732269044629034,0.10106898464185277,0.11739226512953073,0.16410767929294323,-0.0013695395020087446,0.04839095630737224,0.06909946409866581,0.10329892916490048,0.12038586143770866,0.14984449692512733
2024-03-26 00:00:00+00:00,0.0015441704140665396,-0.0015441704140665396,0.0013721341837691187,0.043349046768424895,0.029139074881485084,0.06559681568996789,0.09785847447952657,0.11481121624036478,0.1590802750157288,0.0013721341837691187,0.049620926923878844,0.0738740926482272,0.12459480024600433,0.15238630999311337,0.22956932684691603
2024-03-27 00:00:00+00:00,-0.007428938024621631,0.007428938024621631,0.0028887331509917648,0.042589992172035185,0.054024153615474746,0.060607138257358854,0.08884539515645724,0.10384338630725261,0.1416635590868547,0.0028887331509917648,0.046282422494918776,0.07142333756951375,0.11188944269817717,0.11683062521411954,0.20571522080586652
2024-03-28 00:00:00+00:00,0.01869009109453202,-0.01869009109453202,0.0014944727503925378,0.04190299482202555,0.0817603330437366,0.062194047987027726,0.091097980574052,0.10525173024861992,0.14304965850801962,0.0014944727503925378,0.04371252673241128,0.05584513957047782,0.09423453139107549,0.10980569557083432,0.16517418042940518
