open_time,sigma_mean,sigma_q025,sigma_q975
2018-01-14 00:00:00+00:00,0.05574099,0.03606473,0.082111925
2018-01-15 00:00:00+00:00,0.05570859,0.036763173,0.08121971
2018-01-16 00:00:00+00:00,0.056047704,0.036706585,0.081561245
2018-01-17 00:00:00+00:00,0.055728327,0.035224594,0.08030709
2018-01-18 00:00:00+00:00,0.055840343,0.035590358,0.082857795
2018-01-19 00:00:00+00:00,0.056277867,0.035653356,0.082988866
2018-01-20 00:00:00+00:00,0.056797694,0.036887944,0.08251385
2018-01-21 00:00:00+00:00,0.056965098,0.03782566,0.08267745
2018-01-22 00:00:00+00:00,0.05648576,0.03718285,0.08167069
2018-01-23 00:00:00+00:00,0.05539702,0.036361393,0.07897498
2018-01-24 00:00:00+00:00,0.054681033,0.03655151,0.078429915
2018-01-25 00:00:00+00:00,0.054272577,0.03566635,0.07801067
2018-01-26 00:00:00+00:00,0.05455976,0.035757773,0.07782665
2018-01-27 00:00:00+00:00,0.0550075,0.036663786,0.078707345
2018-01-28 00:00:00+00:00,0.055445485,0.036604565,0.07881125
2018-01-29 00:00:00+00:00,0.056233127,0.03694071,0.08141707
2018-01-30 00:00:00+00:00,0.057030205,0.038219452,0.08209567
2018-01-31 00:00:00+00:00,0.05740678,0.038209766,0.08275741
2018-02-01 00:00:00+00:00,0.05850209,0.03940344,0.08448283
2018-02-02 00:00:00+00:00,0.05867602,0.040199902,0.083439425
2018-02-03 00:00:00+00:00,0.05907862,0.04028951,0.08474387
2018-02-04 00:00:00+00:00,0.059831865,0.040397953,0.08569019
2018-02-05 00:00:00+00:00,0.060118567,0.041044094,0.08500956
2018-02-06 00:00:00+00:00,0.059684083,0.04123864,0.08725156
2018-02-07 00:00:00+00:00,0.058788683,0.04005646,0.08472187
2018-02-08 00:00:00+00:00,0.058009647,0.039196186,0.084466726
2018-02-09 00:00:00+00:00,0.057901483,0.039410748,0.08566902
2018-02-10 00:00:00+00:00,0.05738403,0.038577523,0.08264533
2018-02-11 00:00:00+00:00,0.056918956,0.038244896,0.08245406
2018-02-12 00:00:00+00:00,0.056477576,0.038795743,0.08119579
2018-02-13 00:00:00+00:00,0.055935852,0.03817931,0.08054791
2018-02-14 00:00:00+00:00,0.055478454,0.038505547,0.07932989
2018-02-15 00:00:00+00:00,0.054551113,0.03787961,0.078003734
2018-02-16 00:00:00+00:00,0.053665675,0.03692107,0.07729918
2018-02-17 00:00:00+00:00,0.053098414,0.036811568,0.07678023
2018-02-18 00:00:00+00:00,0.05224025,0.036206722,0.07481514
2018-02-19 00:00:00+00:00,0.051417258,0.035576917,0.07358986
2018-02-20 00:00:00+00:00,0.050380513,0.033770982,0.07343658
2018-02-21 00:00:00+00:00,0.049694065,0.03350836,0.07077915
2018-02-22 00:00:00+00:00,0.048830856,0.03331696,0.069494724
2018-02-23 00:00:00+00:00,0.047908317,0.03255747,0.06900406
2018-02-24 00:00:00+00:00,0.046913616,0.031806387,0.06811351
2018-02-25 00:00:00+00:00,0.04611782,0.031200102,0.0657204
2018-02-26 00:00:00+00:00,0.045691524,0.030515103,0.066040926
2018-02-27 00:00:00+00:00,0.044981807,0.02985932,0.06461604
2018-02-28 00:00:00+00:00,0.04440981,0.029123636,0.06378869
2018-03-01 00:00:00+00:00,0.043992978,0.028902125,0.064724036
2018-03-02 00:00:00+00:00,0.043369085,0.028254759,0.06396361
2018-03-03 00:00:00+00:00,0.042898215,0.02826442,0.06343266
2018-03-04 00:00:00+00:00,0.042816777,0.028637018,0.06317171
2018-03-05 00:00:00+00:00,0.04293122,0.028459212,0.06228629
2018-03-06 00:00:00+00:00,0.043335415,0.029231178,0.062898256
2018-03-07 00:00:00+00:00,0.043591198,0.029419255,0.062526844
2018-03-08 00:00:00+00:00,0.043218758,0.028737696,0.061954573
2018-03-09 00:00:00+00:00,0.042819757,0.027727244,0.06299099
2018-03-10 00:00:00+00:00,0.042544585,0.027721316,0.061967004
2018-03-11 00:00:00+00:00,0.04220921,0.028002752,0.061006144
2018-03-12 00:00:00+00:00,0.041474327,0.027807496,0.0603903
2018-03-13 00:00:00+00:00,0.04104211,0.02745603,0.05838199
2018-03-14 00:00:00+00:00,0.040838044,0.027504105,0.059600666
2018-03-15 00:00:00+00:00,0.03979329,0.026517212,0.057664417
2018-03-16 00:00:00+00:00,0.039379973,0.026857574,0.05785734
2018-03-17 00:00:00+00:00,0.03913584,0.026315395,0.057376724
2018-03-18 00:00:00+00:00,0.038690586,0.025973344,0.05572941
2018-03-19 00:00:00+00:00,0.03823443,0.02534203,0.05618872
2018-03-20 00:00:00+00:00,0.037668925,0.02510724,0.054493118
2018-03-21 00:00:00+00:00,0.037004318,0.024385113,0.053700086
2018-03-22 00:00:00+00:00,0.036540918,0.024509028,0.054113626
2018-03-23 00:00:00+00:00,0.03646812,0.02437215,0.05366853
2018-03-24 00:00:00+00:00,0.03649771,0.023999369,0.054049622
2018-03-25 00:00:00+00:00,0.036386285,0.02396418,0.054984797
2018-03-26 00:00:00+00:00,0.036496855,0.024378462,0.053829372
2018-03-27 00:00:00+00:00,0.036680594,0.023860168,0.053960763
2018-03-28 00:00:00+00:00,0.036669496,0.024056073,0.05383715
2018-03-29 00:00:00+00:00,0.036667544,0.02453825,0.053199153
2018-03-30 00:00:00+00:00,0.03625781,0.024320677,0.053666018
2018-03-31 00:00:00+00:00,0.03578667,0.024157625,0.05297244
2018-04-01 00:00:00+00:00,0.03546886,0.02298027,0.0522931
2018-04-02 00:00:00+00:00,0.03546952,0.023448607,0.052691467
2018-04-03 00:00:00+00:00,0.03545489,0.023238748,0.051809363
2018-04-04 00:00:00+00:00,0.035314288,0.023055522,0.051418427
2018-04-05 00:00:00+00:00,0.03489523,0.02292824,0.050804883
2018-04-06 00:00:00+00:00,0.034547538,0.023221835,0.049896132
2018-04-07 00:00:00+00:00,0.03433508,0.02282642,0.049420804
2018-04-08 00:00:00+00:00,0.034225002,0.022347862,0.050146736
2018-04-09 00:00:00+00:00,0.033985306,0.022320421,0.0503081
2018-04-10 00:00:00+00:00,0.033632286,0.021911478,0.04969074
2018-04-11 00:00:00+00:00,0.03372299,0.022495389,0.04894531
2018-04-12 00:00:00+00:00,0.033791862,0.022655006,0.050105836
2018-04-13 00:00:00+00:00,0.033270393,0.02174208,0.048798703
2018-04-14 00:00:00+00:00,0.033024322,0.022112422,0.048956465
2018-04-15 00:00:00+00:00,0.032925505,0.022554737,0.048183266
2018-04-16 00:00:00+00:00,0.032694,0.022501828,0.04696038
2018-04-17 00:00:00+00:00,0.03254285,0.021799117,0.046874207
2018-04-18 00:00:00+00:00,0.032360733,0.021970408,0.046401013
2018-04-19 00:00:00+00:00,0.03224415,0.021711037,0.046818078
2018-04-20 00:00:00+00:00,0.032355182,0.021453865,0.047329366
2018-04-21 00:00:00+00:00,0.032095846,0.021279892,0.046161048
2018-04-22 00:00:00+00:00,0.03218669,0.021974895,0.046568345
2018-04-23 00:00:00+00:00,0.03218734,0.022324635,0.045819532
2018-04-24 00:00:00+00:00,0.032470517,0.022220565,0.046930373
2018-04-25 00:00:00+00:00,0.032428164,0.02192659,0.045958795
2018-04-26 00:00:00+00:00,0.03201595,0.021468066,0.045789193
2018-04-27 00:00:00+00:00,0.03147929,0.021102542,0.04509176
2018-04-28 00:00:00+00:00,0.030933565,0.020675335,0.045832925
2018-04-29 00:00:00+00:00,0.030192357,0.020108659,0.04505774
2018-04-30 00:00:00+00:00,0.029641706,0.019476876,0.04314253
2018-05-01 00:00:00+00:00,0.029052565,0.019708056,0.042002913
2018-05-02 00:00:00+00:00,0.02862148,0.019253178,0.041117135
2018-05-03 00:00:00+00:00,0.028271902,0.019169262,0.040951733
2018-05-04 00:00:00+00:00,0.027789164,0.018479252,0.039814614
2018-05-05 00:00:00+00:00,0.027372342,0.018656664,0.03901713
2018-05-06 00:00:00+00:00,0.027200207,0.01821078,0.038428225
2018-05-07 00:00:00+00:00,0.027118588,0.018230509,0.039191645
2018-05-08 00:00:00+00:00,0.026973674,0.018520068,0.03890116
2018-05-09 00:00:00+00:00,0.026743026,0.017969469,0.039204124
2018-05-10 00:00:00+00:00,0.026781954,0.018190682,0.038870852
2018-05-11 00:00:00+00:00,0.026623726,0.017870354,0.038237616
2018-05-12 00:00:00+00:00,0.026106361,0.017491357,0.037619498
2018-05-13 00:00:00+00:00,0.025843132,0.017591922,0.036873333
2018-05-14 00:00:00+00:00,0.025598038,0.017284676,0.036303084
2018-05-15 00:00:00+00:00,0.025478303,0.017334057,0.037229005
2018-05-16 00:00:00+00:00,0.02539179,0.017063271,0.03698133
2018-05-17 00:00:00+00:00,0.025361909,0.017021218,0.035518695
2018-05-18 00:00:00+00:00,0.025224203,0.016982825,0.03558163
2018-05-19 00:00:00+00:00,0.02515897,0.016692352,0.036329407
2018-05-20 00:00:00+00:00,0.025161605,0.016383098,0.03551913
2018-05-21 00:00:00+00:00,0.025110638,0.01657749,0.036405344
2018-05-22 00:00:00+00:00,0.025209574,0.01689031,0.03615814
2018-05-23 00:00:00+00:00,0.025043258,0.016765732,0.03586049
2018-05-24 00:00:00+00:00,0.024451878,0.016334968,0.034893956
2018-05-25 00:00:00+00:00,0.023912024,0.016062971,0.034225803
2018-05-26 00:00:00+00:00,0.02357837,0.01563015,0.03392877
2018-05-27 00:00:00+00:00,0.023252837,0.015422378,0.033888612
2018-05-28 00:00:00+00:00,0.023180816,0.015356759,0.033850823
2018-05-29 00:00:00+00:00,0.022986026,0.0152883185,0.03397877
2018-05-30 00:00:00+00:00,0.022545498,0.014774359,0.03237762
2018-05-31 00:00:00+00:00,0.022319928,0.0144593995,0.032406222
2018-06-01 00:00:00+00:00,0.022146918,0.014053767,0.032125216
2018-06-02 00:00:00+00:00,0.022121057,0.014142624,0.032730713
2018-06-03 00:00:00+00:00,0.022076804,0.014170272,0.033013064
2018-06-04 00:00:00+00:00,0.022228263,0.0142268315,0.033206202
2018-06-05 00:00:00+00:00,0.022375723,0.014310022,0.033339538
2018-06-06 00:00:00+00:00,0.022585265,0.0146765625,0.032724604
2018-06-07 00:00:00+00:00,0.02279293,0.014298336,0.033297732
2018-06-08 00:00:00+00:00,0.023270547,0.015241125,0.03384812
2018-06-09 00:00:00+00:00,0.023769403,0.0153054595,0.034781612
2018-06-10 00:00:00+00:00,0.024434628,0.015541535,0.03614781
2018-06-11 00:00:00+00:00,0.024619197,0.015981369,0.03636784
2018-06-12 00:00:00+00:00,0.024863739,0.016312972,0.03690601
2018-06-13 00:00:00+00:00,0.024842398,0.016609319,0.03618782
2018-06-14 00:00:00+00:00,0.024747195,0.016470477,0.036043257
2018-06-15 00:00:00+00:00,0.024583789,0.016481588,0.036352713
2018-06-16 00:00:00+00:00,0.024204003,0.01614184,0.03586047
2018-06-17 00:00:00+00:00,0.023868175,0.015775504,0.036058955
2018-06-18 00:00:00+00:00,0.023766208,0.01499089,0.034683514
2018-06-19 00:00:00+00:00,0.023434253,0.015245263,0.034552883
2018-06-20 00:00:00+00:00,0.023271125,0.015066545,0.034063783
2018-06-21 00:00:00+00:00,0.023445815,0.015012502,0.034158852
2018-06-22 00:00:00+00:00,0.02367116,0.015127106,0.033715867
2018-06-23 00:00:00+00:00,0.023499437,0.015321684,0.033863593
2018-06-24 00:00:00+00:00,0.023459142,0.01566459,0.035159115
2018-06-25 00:00:00+00:00,0.023473378,0.015451796,0.034498665
2018-06-26 00:00:00+00:00,0.0234477,0.015541626,0.034882504
2018-06-27 00:00:00+00:00,0.023486907,0.015350543,0.03487274
2018-06-28 00:00:00+00:00,0.023658141,0.015611015,0.035495363
2018-06-29 00:00:00+00:00,0.023604196,0.015770398,0.035747573
2018-06-30 00:00:00+00:00,0.023319514,0.015514818,0.03465298
2018-07-01 00:00:00+00:00,0.022801591,0.015314219,0.033819277
2018-07-02 00:00:00+00:00,0.022561802,0.014901008,0.032909155
2018-07-03 00:00:00+00:00,0.022316653,0.0146080805,0.032801177
2018-07-04 00:00:00+00:00,0.021985449,0.013947258,0.03276397
2018-07-05 00:00:00+00:00,0.021785498,0.013991879,0.03228255
2018-07-06 00:00:00+00:00,0.021692865,0.014071388,0.031751808
2018-07-07 00:00:00+00:00,0.021716373,0.013938094,0.032651044
2018-07-08 00:00:00+00:00,0.02180418,0.013956329,0.032688968
2018-07-09 00:00:00+00:00,0.021989025,0.014113003,0.033104096
2018-07-10 00:00:00+00:00,0.022301756,0.01433631,0.03317913
2018-07-11 00:00:00+00:00,0.022332905,0.014380464,0.033142567
2018-07-12 00:00:00+00:00,0.022360107,0.014496532,0.0337761
2018-07-13 00:00:00+00:00,0.022436013,0.014423141,0.03451064
2018-07-14 00:00:00+00:00,0.022645997,0.01469518,0.034438837
2018-07-15 00:00:00+00:00,0.023162335,0.014762731,0.036112785
2018-07-16 00:00:00+00:00,0.023691202,0.015450959,0.036734432
2018-07-17 00:00:00+00:00,0.023991458,0.0152342515,0.037037108
2018-07-18 00:00:00+00:00,0.023830064,0.015050393,0.036220666
2018-07-19 00:00:00+00:00,0.023855349,0.0152032375,0.036691274
2018-07-20 00:00:00+00:00,0.023906369,0.015287921,0.036792845
2018-07-21 00:00:00+00:00,0.024141485,0.015534634,0.035979852
2018-07-22 00:00:00+00:00,0.024479663,0.016216682,0.03709491
2018-07-23 00:00:00+00:00,0.02518481,0.016704936,0.037733275
2018-07-24 00:00:00+00:00,0.025537327,0.01707509,0.037241768
2018-07-25 00:00:00+00:00,0.025302475,0.017130334,0.036862154
2018-07-26 00:00:00+00:00,0.02534319,0.016866397,0.03747354
2018-07-27 00:00:00+00:00,0.025063703,0.01646702,0.037148166
2018-07-28 00:00:00+00:00,0.02463945,0.016248906,0.036565017
2018-07-29 00:00:00+00:00,0.024445387,0.016168725,0.037202954
2018-07-30 00:00:00+00:00,0.02436979,0.0162943,0.03595931
2018-07-31 00:00:00+00:00,0.024572993,0.016119014,0.036796868
2018-08-01 00:00:00+00:00,0.02458546,0.016066484,0.03692064
2018-08-02 00:00:00+00:00,0.024510613,0.016142527,0.03792624
2018-08-03 00:00:00+00:00,0.02461667,0.015821582,0.037106775
2018-08-04 00:00:00+00:00,0.024861885,0.016107129,0.037748516
2018-08-05 00:00:00+00:00,0.024682967,0.01562726,0.03719317
2018-08-06 00:00:00+00:00,0.024687087,0.015750028,0.03655943
2018-08-07 00:00:00+00:00,0.02481894,0.016143275,0.036716223
2018-08-08 00:00:00+00:00,0.02489443,0.016443793,0.036181178
2018-08-09 00:00:00+00:00,0.024611957,0.016341511,0.03608534
2018-08-10 00:00:00+00:00,0.024320843,0.015963262,0.035013717
2018-08-11 00:00:00+00:00,0.023654751,0.015610042,0.034272168
2018-08-12 00:00:00+00:00,0.023146646,0.015482537,0.03360449
2018-08-13 00:00:00+00:00,0.022631356,0.0147199575,0.033206068
2018-08-14 00:00:00+00:00,0.0223197,0.014748743,0.033343736
2018-08-15 00:00:00+00:00,0.02210828,0.0148188695,0.032603316
2018-08-16 00:00:00+00:00,0.02197234,0.014574176,0.03242489
2018-08-17 00:00:00+00:00,0.021903262,0.014770722,0.032412868
2018-08-18 00:00:00+00:00,0.021750152,0.014726434,0.031966764
2018-08-19 00:00:00+00:00,0.021569356,0.014460258,0.031128677
2018-08-20 00:00:00+00:00,0.021406997,0.014437111,0.030904667
2018-08-21 00:00:00+00:00,0.02122479,0.014094353,0.030152064
2018-08-22 00:00:00+00:00,0.020842599,0.01406672,0.030144684
2018-08-23 00:00:00+00:00,0.0205295,0.013905078,0.029424205
2018-08-24 00:00:00+00:00,0.020142812,0.013748202,0.029221952
2018-08-25 00:00:00+00:00,0.019889936,0.013541033,0.029020093
2018-08-26 00:00:00+00:00,0.019618107,0.013074005,0.027884264
2018-08-27 00:00:00+00:00,0.019357914,0.013141057,0.027506856
2018-08-28 00:00:00+00:00,0.019138917,0.012816114,0.027065879
2018-08-29 00:00:00+00:00,0.01877139,0.012877143,0.026952393
2018-08-30 00:00:00+00:00,0.018522197,0.012534259,0.026703028
2018-08-31 00:00:00+00:00,0.018370075,0.012522534,0.026691573
2018-09-01 00:00:00+00:00,0.018351868,0.012274581,0.026424041
2018-09-02 00:00:00+00:00,0.018208643,0.01226362,0.026405198
2018-09-03 00:00:00+00:00,0.018239928,0.012215312,0.026571743
2018-09-04 00:00:00+00:00,0.018241044,0.012374298,0.026731828
2018-09-05 00:00:00+00:00,0.018319553,0.01210262,0.026833968
2018-09-06 00:00:00+00:00,0.018037917,0.012275292,0.02588303
2018-09-07 00:00:00+00:00,0.017657943,0.012015822,0.025254404
2018-09-08 00:00:00+00:00,0.017244758,0.011432339,0.024772475
2018-09-09 00:00:00+00:00,0.016677689,0.011311805,0.024413224
2018-09-10 00:00:00+00:00,0.01620757,0.0108308215,0.023067296
2018-09-11 00:00:00+00:00,0.015848424,0.010558891,0.02346849
2018-09-12 00:00:00+00:00,0.015633937,0.010253505,0.023227056
2018-09-13 00:00:00+00:00,0.015481486,0.010395262,0.022682859
2018-09-14 00:00:00+00:00,0.015126379,0.009933114,0.022231683
2018-09-15 00:00:00+00:00,0.014948106,0.009827161,0.021997478
2018-09-16 00:00:00+00:00,0.014932694,0.009826034,0.022026587
2018-09-17 00:00:00+00:00,0.01496427,0.010030923,0.021762338
2018-09-18 00:00:00+00:00,0.014771482,0.009946311,0.021657895
2018-09-19 00:00:00+00:00,0.014614648,0.0098632295,0.021327041
2018-09-20 00:00:00+00:00,0.014490649,0.009919168,0.020404054
2018-09-21 00:00:00+00:00,0.014342724,0.009685915,0.02015195
2018-09-22 00:00:00+00:00,0.014047841,0.009447246,0.020563394
2018-09-23 00:00:00+00:00,0.0137952175,0.009001462,0.020286238
2018-09-24 00:00:00+00:00,0.013685181,0.0090420805,0.020128202
2018-09-25 00:00:00+00:00,0.013379093,0.008994348,0.019787598
2018-09-26 00:00:00+00:00,0.012980933,0.008310993,0.019385686
2018-09-27 00:00:00+00:00,0.012719667,0.008237176,0.018793099
2018-09-28 00:00:00+00:00,0.0123235965,0.0080701215,0.018009173
2018-09-29 00:00:00+00:00,0.011994668,0.0077459305,0.017709063
2018-09-30 00:00:00+00:00,0.011703031,0.0074531822,0.017308936
2018-10-01 00:00:00+00:00,0.011493235,0.007524661,0.01717803
2018-10-02 00:00:00+00:00,0.011337148,0.007396105,0.016797371
2018-10-03 00:00:00+00:00,0.01114095,0.0070331283,0.016692111
2018-10-04 00:00:00+00:00,0.010962854,0.007126765,0.01631126
2018-10-05 00:00:00+00:00,0.010764308,0.006909041,0.016088955
2018-10-06 00:00:00+00:00,0.010641562,0.006748085,0.015915446
2018-10-07 00:00:00+00:00,0.010641773,0.006639622,0.016076447
2018-10-08 00:00:00+00:00,0.0106173875,0.0068204976,0.016083887
2018-10-09 00:00:00+00:00,0.010639225,0.0067875995,0.016303303
2018-10-10 00:00:00+00:00,0.010718515,0.0066371476,0.015921993
2018-10-11 00:00:00+00:00,0.010877967,0.0069545284,0.016570998
2018-10-12 00:00:00+00:00,0.010810737,0.006882218,0.016514013
2018-10-13 00:00:00+00:00,0.010756076,0.006681555,0.01634175
2018-10-14 00:00:00+00:00,0.010790443,0.006571598,0.016407195
2018-10-15 00:00:00+00:00,0.010821425,0.0069061667,0.016426152
2018-10-16 00:00:00+00:00,0.010666074,0.006753322,0.016132038
2018-10-17 00:00:00+00:00,0.01058001,0.0067300242,0.015747344
2018-10-18 00:00:00+00:00,0.010516075,0.0066787484,0.015734991
2018-10-19 00:00:00+00:00,0.010405443,0.006469339,0.015293139
2018-10-20 00:00:00+00:00,0.010182836,0.006390172,0.01544564
2018-10-21 00:00:00+00:00,0.0100214835,0.00619242,0.015349181
2018-10-22 00:00:00+00:00,0.009890771,0.006082329,0.014963696
2018-10-23 00:00:00+00:00,0.009827729,0.0059411586,0.014686733
2018-10-24 00:00:00+00:00,0.00978097,0.006030673,0.015152979
2018-10-25 00:00:00+00:00,0.009807959,0.0059636547,0.014858496
2018-10-26 00:00:00+00:00,0.0098851165,0.0060967235,0.014778671
2018-10-27 00:00:00+00:00,0.010055229,0.0063154926,0.015380695
2018-10-28 00:00:00+00:00,0.010280549,0.0062719802,0.015898578
2018-10-29 00:00:00+00:00,0.01053249,0.006481882,0.016283866
2018-10-30 00:00:00+00:00,0.010620986,0.0066580423,0.016177086
2018-10-31 00:00:00+00:00,0.010838392,0.006884491,0.016586024
2018-11-01 00:00:00+00:00,0.011042475,0.006851968,0.016695846
2018-11-02 00:00:00+00:00,0.011324498,0.007161526,0.017076463
2018-11-03 00:00:00+00:00,0.0117268395,0.0072745956,0.01785417
2018-11-04 00:00:00+00:00,0.012092026,0.0075380257,0.018507125
2018-11-05 00:00:00+00:00,0.012496193,0.0077172015,0.018960392
2018-11-06 00:00:00+00:00,0.0130224945,0.008048504,0.019913632
2018-11-07 00:00:00+00:00,0.013594421,0.008473459,0.02104189
2018-11-08 00:00:00+00:00,0.014262489,0.008755134,0.022038748
2018-11-09 00:00:00+00:00,0.0149886785,0.009293637,0.023204567
2018-11-10 00:00:00+00:00,0.015706332,0.009986269,0.02451535
2018-11-11 00:00:00+00:00,0.016588842,0.010698585,0.025864739
2018-11-12 00:00:00+00:00,0.017675176,0.011169756,0.028005766
2018-11-13 00:00:00+00:00,0.01888882,0.012081598,0.029264271
2018-11-14 00:00:00+00:00,0.020369938,0.012763402,0.030824369
2018-11-15 00:00:00+00:00,0.021568319,0.013822588,0.032684002
2018-11-16 00:00:00+00:00,0.022644758,0.014337029,0.034440152
2018-11-17 00:00:00+00:00,0.02380733,0.014959362,0.036032904
2018-11-18 00:00:00+00:00,0.02533364,0.015896283,0.03837041
2018-11-19 00:00:00+00:00,0.027176045,0.01719466,0.040686917
2018-11-20 00:00:00+00:00,0.028546188,0.01785894,0.042874195
2018-11-21 00:00:00+00:00,0.02943428,0.018538328,0.044909406
2018-11-22 00:00:00+00:00,0.030508032,0.019119099,0.04590257
2018-11-23 00:00:00+00:00,0.031356595,0.019856151,0.04724119
2018-11-24 00:00:00+00:00,0.032226525,0.020893231,0.047846325
2018-11-25 00:00:00+00:00,0.032529425,0.021015404,0.04814198
2018-11-26 00:00:00+00:00,0.032999776,0.021269599,0.048025783
2018-11-27 00:00:00+00:00,0.033326533,0.02203972,0.04937601
2018-11-28 00:00:00+00:00,0.03389368,0.022270853,0.050396454
2018-11-29 00:00:00+00:00,0.033882476,0.02207015,0.05070594
2018-11-30 00:00:00+00:00,0.03413404,0.022469617,0.05100767
2018-12-01 00:00:00+00:00,0.03399104,0.022581695,0.051474057
2018-12-02 00:00:00+00:00,0.03396374,0.022096518,0.050541822
2018-12-03 00:00:00+00:00,0.03414888,0.021913752,0.050429974
2018-12-04 00:00:00+00:00,0.0338999,0.022070326,0.05108131
2018-12-05 00:00:00+00:00,0.034089234,0.02257914,0.05089843
2018-12-06 00:00:00+00:00,0.033776492,0.022784736,0.048744097
2018-12-07 00:00:00+00:00,0.033458274,0.0224588,0.04876525
2018-12-08 00:00:00+00:00,0.03304417,0.022507101,0.04927838
2018-12-09 00:00:00+00:00,0.0327344,0.022235837,0.049034007
2018-12-10 00:00:00+00:00,0.032383114,0.02190525,0.04687109
2018-12-11 00:00:00+00:00,0.03181265,0.02145381,0.046514988
2018-12-12 00:00:00+00:00,0.03162196,0.021430897,0.045989227
2018-12-13 00:00:00+00:00,0.031648483,0.020882988,0.04635183
2018-12-14 00:00:00+00:00,0.031442195,0.020706763,0.045847002
2018-12-15 00:00:00+00:00,0.031451005,0.020331904,0.04724885
2018-12-16 00:00:00+00:00,0.03174558,0.020271849,0.049305394
2018-12-17 00:00:00+00:00,0.032058217,0.020820104,0.048725273
2018-12-18 00:00:00+00:00,0.03201338,0.020404326,0.04828191
2018-12-19 00:00:00+00:00,0.03187625,0.020651877,0.047800235
2018-12-20 00:00:00+00:00,0.03180041,0.020443898,0.047549617
2018-12-21 00:00:00+00:00,0.031197961,0.020095307,0.045984056
2018-12-22 00:00:00+00:00,0.030481232,0.01938428,0.04505888
2018-12-23 00:00:00+00:00,0.030048123,0.018828271,0.045715887
2018-12-24 00:00:00+00:00,0.0297969,0.019165622,0.0448591
2018-12-25 00:00:00+00:00,0.029534092,0.01907491,0.04373804
2018-12-26 00:00:00+00:00,0.029014213,0.018930564,0.04263635
2018-12-27 00:00:00+00:00,0.028788397,0.018888028,0.04204651
2018-12-28 00:00:00+00:00,0.028320456,0.018627074,0.04076403
2018-12-29 00:00:00+00:00,0.027407097,0.017976612,0.040405545
2018-12-30 00:00:00+00:00,0.026565807,0.017523482,0.03881693
2018-12-31 00:00:00+00:00,0.025750434,0.016890118,0.03801077
2019-01-01 00:00:00+00:00,0.024863753,0.01656977,0.03752171
2019-01-02 00:00:00+00:00,0.024083773,0.015591528,0.03539013
2019-01-03 00:00:00+00:00,0.02329488,0.015008665,0.034229886
2019-01-04 00:00:00+00:00,0.022580024,0.014459548,0.032848667
2019-01-05 00:00:00+00:00,0.022044837,0.014027437,0.032346874
2019-01-06 00:00:00+00:00,0.021576865,0.014182736,0.032346606
2019-01-07 00:00:00+00:00,0.020919051,0.013664192,0.031482324
2019-01-08 00:00:00+00:00,0.02039391,0.013259598,0.030443337
2019-01-09 00:00:00+00:00,0.019984378,0.012956541,0.029734844
2019-01-10 00:00:00+00:00,0.019787122,0.0128009645,0.029430833
2019-01-11 00:00:00+00:00,0.019177604,0.012223832,0.029080333
2019-01-12 00:00:00+00:00,0.018637275,0.012024032,0.028027646
2019-01-13 00:00:00+00:00,0.018350841,0.01202059,0.027527051
2019-01-14 00:00:00+00:00,0.017927717,0.011478537,0.027046427
2019-01-15 00:00:00+00:00,0.017366791,0.011280247,0.025654532
2019-01-16 00:00:00+00:00,0.01668283,0.010705568,0.024869692
2019-01-17 00:00:00+00:00,0.016161485,0.010591058,0.023242028
2019-01-18 00:00:00+00:00,0.01569643,0.010192955,0.0227969
2019-01-19 00:00:00+00:00,0.01534976,0.010193665,0.023020232
2019-01-20 00:00:00+00:00,0.014947736,0.009843393,0.02220372
2019-01-21 00:00:00+00:00,0.014451472,0.0093900515,0.021439234
2019-01-22 00:00:00+00:00,0.014014971,0.009069079,0.020776942
2019-01-23 00:00:00+00:00,0.013567686,0.008860165,0.02031099
2019-01-24 00:00:00+00:00,0.013214844,0.008445607,0.019653736
2019-01-25 00:00:00+00:00,0.012967815,0.008076152,0.019355617
2019-01-26 00:00:00+00:00,0.012892402,0.008019477,0.019050179
2019-01-27 00:00:00+00:00,0.012824589,0.008223418,0.018917983
2019-01-28 00:00:00+00:00,0.012776272,0.008394119,0.018747492
2019-01-29 00:00:00+00:00,0.012590676,0.00804089,0.018390115
2019-01-30 00:00:00+00:00,0.01244829,0.008045392,0.018270219
2019-01-31 00:00:00+00:00,0.012340919,0.008058338,0.018336557
2019-02-01 00:00:00+00:00,0.012171296,0.008026836,0.01812488
2019-02-02 00:00:00+00:00,0.01212623,0.007974517,0.018138396
2019-02-03 00:00:00+00:00,0.012044378,0.007853363,0.01815179
2019-02-04 00:00:00+00:00,0.011986209,0.0076653752,0.018131472
2019-02-05 00:00:00+00:00,0.011938516,0.007843503,0.017700054
2019-02-06 00:00:00+00:00,0.011935535,0.007703795,0.017824996
2019-02-07 00:00:00+00:00,0.011872397,0.0077134413,0.017677901
2019-02-08 00:00:00+00:00,0.011940993,0.007803109,0.017706878
2019-02-09 00:00:00+00:00,0.01172566,0.0075782984,0.017492844
2019-02-10 00:00:00+00:00,0.011623214,0.007366788,0.017173387
2019-02-11 00:00:00+00:00,0.011592667,0.0076874886,0.017227476
2019-02-12 00:00:00+00:00,0.011477766,0.007572569,0.017116457
2019-02-13 00:00:00+00:00,0.011479306,0.00747119,0.017177997
2019-02-14 00:00:00+00:00,0.011507595,0.007281976,0.017193953
